id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_basement,yr_built
2621760350,325000,4,2.5,1850,7324,2,1850,0,1997
1723049270,340500,3,2,2270,28025,1,1920,350,1947
4123840310,342500,3,2.5,1810,5192,2,1810,0,1993
2172000075,290900,2,2,1610,17600,2,1610,0,1930
8651611170,868700,3,4.25,3840,6161,2,3840,0,2000
8820902200,1.199e+006,4,2.75,4110,8400,2,3130,980,1928
8651610890,1.15e+006,4,3.25,4190,10259,2,3150,1040,2000
1853080570,859900,4,2.75,3390,6298,2,3390,0,2011
3629920030,520000,4,2.25,1890,3006,2,1890,0,2003
1604602050,460000,3,2.5,1610,2527,2,1080,530,2005
6844700810,438924,3,1.5,1050,4590,1,850,200,1949
0066000070,315000,2,1,630,6550,1,630,0,1918
6665800030,590000,4,2.75,2910,10650,1,1780,1130,1975
2205700350,378500,4,1.75,1700,8640,1,850,850,1955
5466000030,328500,3,2.5,1950,8130,2,1950,0,1990
6189200125,849950,3,3,2990,9773,2,2990,0,1973
9169600135,525000,3,1.5,1350,6000,1,900,450,1950
2625069070,1.385e+006,4,3.25,4860,181319,2.5,4860,0,1993
8732131090,295000,4,2.5,2160,7725,1,1460,700,1978
9286000240,1.067e+006,6,3.5,4860,11793,2,3860,1000,1998
1895000260,207950,2,2,890,5000,1,890,0,1917
8691370400,699900,4,2.75,2810,7302,2,2810,0,2002
5423010350,1.28e+006,5,2.5,3400,9500,2,3400,0,1977
8562501040,452000,4,1.5,1580,7350,1,960,620,1963
2475200140,370000,3,2,1680,5036,1,1680,0,1987
7942100310,232000,3,1.75,1300,11230,1,1300,0,1968
3760000030,669950,5,2.5,2820,14062,2,2380,440,1960
1727500340,397500,3,2,1510,6710,1,1070,440,1972
9828702519,490000,2,2.5,1230,1391,2,870,360,2004
4432600075,725000,4,2,2110,4140,2,1710,400,1925
7806300030,299000,3,2.75,3080,19635,1,1610,1470,1958
9274202270,625000,2,1.5,1490,5750,1.5,1190,300,1900
7852030960,437500,3,2.5,2120,4500,2,2120,0,2000
7852170140,650000,4,2.5,3180,5438,2,3180,0,2003
7518503335,475000,2,1,1490,3825,1,860,630,1929
5467900070,342000,3,2,1930,11947,1,1930,0,1966
1245002952,1.19735e+006,4,2.5,2770,7800,2,2770,0,1999
8906200070,280000,3,1.5,1670,11610,1,1670,0,1963
5379805885,240000,2,1.75,1330,7200,1,1330,0,1993
2769600560,529000,3,1,1210,3328,1.5,1210,0,1924
9238901420,442000,3,1,1190,5100,1,1030,160,1941
5113400431,615000,2,1,1540,6872,1,820,720,1946
3885805665,1.485e+006,4,3.75,4030,10800,2,4030,0,2006
8121200810,585000,4,1.75,2430,7559,1,1580,850,1981
5126310400,480000,4,2.5,2600,7787,2,2600,0,2005
7322910030,1.095e+006,5,3.5,4410,57063,2,4410,0,1990
2827100070,290000,4,1,1330,8184,1.5,1330,0,1949
9276201895,615000,3,1.75,1900,5000,1,950,950,1951
4402700070,300000,2,1,1100,7680,1,1100,0,1950
1922059046,308000,3,1,1980,39150,1.5,1580,400,1932
0925059288,750000,3,2.5,2400,7745,2,2400,0,2001
4386700135,2.25e+006,4,2.25,4760,8036,2.5,3390,1370,1916
1923069078,890000,4,3.25,3180,194278,2,3180,0,2005
1432400335,288000,3,1,1190,7560,1,1190,0,1958
1180003090,190000,2,1,630,6000,1,630,0,1943
0726049331,515000,5,3,2530,5105,1,1520,1010,2005
3340401555,235000,4,1.5,1690,11054,1,1690,0,1930
7453000070,275000,2,1,940,5000,1,940,0,1951
4348800030,727500,2,2,1240,9119,1,1240,0,1952
7202331420,650000,4,2.5,3040,6587,2,3040,0,2003
3225079035,1.6e+006,6,5,6050,230652,2,6050,0,2001
6381500700,365000,4,1,1590,7085,1.5,1590,0,1944
0339500160,662000,3,1.75,2500,36947,1,2500,0,1984
1545807610,270500,3,2.5,1780,7848,1,1320,460,1978
1843200240,200000,2,1.5,1360,1898,2,1360,0,1978
4403600270,970000,4,3.25,4740,76230,2,4740,0,1987
2008200060,160000,3,1.5,1010,9600,1,1010,0,1962
1521069070,204000,3,1,1040,7405,1,1040,0,1971
2459500310,358000,3,2.25,1610,6655,2,1610,0,1985
6204420070,452000,4,1.75,1570,8268,1,1570,0,1979
5694500105,595000,2,2,1510,4000,1,1010,500,1900
5466410030,249000,3,2,1360,6082,1,1360,0,1994
9485740340,346900,4,2.5,1970,5106,2,1970,0,1999
0622049114,2.125e+006,3,2.5,5403,24069,2,5403,0,1976
2270000070,280000,4,2.5,1560,4350,2,1560,0,2003
1310900260,318888,4,1.75,2320,12000,1,2270,50,1973
0224069094,530000,3,2.25,2120,40518,1,2120,0,1967
7800800160,375000,3,2.25,2120,18500,2,2120,0,1983
2944000240,910000,4,2.5,3350,29242,2,3350,0,1988
4139400710,782000,4,2.5,2380,9614,2,2380,0,1991
7899800860,259950,2,2,1070,649,2,720,350,2008
2473420140,315000,4,2.75,2300,18360,1,1560,740,1979
5000500055,215000,2,1,1320,8865,1,1320,0,1943
4099500935,705000,3,1.75,2180,10221,1,1140,1040,1946
1373800295,1.45e+006,3,3,4380,6320,2,3580,800,1952
4025300135,451000,3,1.75,1790,9813,2,1790,0,1949
3294700310,261000,2,1,750,8125,1,750,0,1943
8718500075,396000,3,1.5,1300,8280,1,1300,0,1956
4309710240,725000,4,2.5,2990,29170,2,2990,0,1999
5486800070,1.95e+006,7,3.5,4640,15235,2,2860,1780,1965
0236400320,238000,4,1,1400,7242,1.5,1400,0,1959
4376700570,750000,6,1.75,2750,9563,2,2750,0,1973
8648100200,331500,4,2.5,2050,10271,2,2050,0,1998
3624079046,460000,4,3,2230,108900,1,1410,820,1978
1921069084,404950,4,2.25,2340,217014,1,2340,0,1982
6431500140,880000,3,2.5,2870,5163,2,2870,0,2014
2725069050,863000,4,2.5,4120,22370,2,4120,0,1997
5307100060,638700,3,1.75,2080,9162,1,1370,710,1960
7203102050,435000,3,2.5,1840,5680,2,1840,0,2008
0561000075,260000,3,1,1180,5350,1.5,1180,0,1959
2436701180,671500,5,2.75,2160,4000,1.5,1530,630,1927
0809002765,610000,3,1,1180,3400,1.5,1180,0,1907
4045500710,405000,2,0.75,1160,15029,1,870,290,1937
5104510270,338900,4,2.5,1830,5612,2,1830,0,2003
0098020350,720000,4,4,3200,7708,2,3200,0,2004
1714900060,442000,5,3,2560,5445,1.5,1760,800,1927
1189000030,650000,5,2.75,2550,5040,1.5,2550,0,1902
2473360060,263500,3,1.75,1330,9917,1,1040,290,1981
0222069082,300000,2,1,1220,75794,1,1220,0,1963
8669160310,266000,3,2.5,1805,3402,2,1805,0,2009
1526069135,930000,4,4,6050,84942,2.5,4150,1900,2009
1088650310,530000,4,2.5,2320,5493,2,2320,0,2004
8945200860,180000,3,1,1384,8960,1,1384,0,1965
7853240200,619000,3,2.5,2720,6439,2,2720,0,2005
7511800070,264000,3,1.5,1820,10608,1,1820,0,1962
2998800125,730000,2,2.25,2130,4920,1.5,1530,600,1941
3876300310,439000,4,2.25,2060,10070,2,2060,0,1975
5419800510,268500,4,1.75,1420,7500,1,1080,340,1981
0192460060,330000,3,1.75,1510,15744,1,1510,0,1985
7942601895,640000,3,2.5,2160,4000,1.5,1960,200,1903
7504010570,900000,3,2.5,3180,12600,2,3180,0,1978
1442740140,370000,3,2.25,2110,13300,2,2110,0,1985
6909200575,685000,3,2,2060,2900,1.5,1330,730,1931
2525069041,505000,3,1.5,1830,217800,1,1010,820,1981
3620069036,265000,3,1.75,1820,32666,1,1820,0,1966
2781280390,290000,3,2.5,1610,2937,2,1610,0,2006
9542830350,296000,4,2.5,1780,3600,2,1780,0,2006
1123049053,360000,4,2.5,1840,9611,2,1840,0,1996
8018600765,240500,3,1.75,1460,10584,1,990,470,1997
3278600240,372500,2,2.5,1400,2958,2,1400,0,2007
7846200070,595000,3,2.5,3370,14402,2,3370,0,2004
0662310400,515000,4,3,3590,8249,2,3590,0,1997
8651100140,1.22e+006,4,2.25,3200,15367,2,3200,0,1962
8682250350,507000,2,1.75,1670,6460,1,1670,0,2004
3211230260,399950,4,2,2420,31465,1,2420,0,1984
4233400340,185000,3,1.75,1430,10816,2,1430,0,1994
7199350340,460000,3,1.75,1440,7070,1,1440,0,1980
3904901710,435500,3,2.25,1450,4789,2,1450,0,1985
0240000058,469000,4,2.75,3550,13938,1,2100,1450,1966
6865200444,531000,2,3,1270,1175,2,1110,160,2000
9498200046,443500,2,1,940,6804,1,940,0,1949
1796380960,223000,3,2,1670,6824,1,1300,370,1990
5631500868,590000,4,3.5,3100,15842,2,2400,700,1996
3126049411,340000,2,2.5,1100,1760,3,1100,0,1997
2321300390,650000,3,2,1870,3388,1,1230,640,1925
3905040800,533600,3,2.5,1930,5080,2,1930,0,1990
4379400260,695000,3,2.75,2540,4694,2,2540,0,2005
5115000160,242000,3,1.75,1280,7524,1.5,1280,0,1988
2826049234,425000,3,2.25,1820,8814,1,1280,540,1967
6600700030,525000,3,2.25,1490,9414,2,1490,0,1981
3904930240,485000,3,2.5,1880,5502,2,1880,0,1988
9407110700,175000,3,1,1250,9775,1,1250,0,1971
1682500160,210000,3,2,1440,7210,1,1440,0,1983
8078570390,260000,3,2.5,1920,7415,2,1920,0,1989
3010300240,577000,3,2.5,2060,5750,1,1330,730,1976
9500900135,200000,3,1.5,1210,10588,1,1210,0,1958
0461001615,605000,2,1.75,1760,5000,1,940,820,1927
6411600069,325000,3,1,990,6750,1,990,0,1947
7812800565,289500,3,1,960,6400,1,820,140,1944
7548300731,559950,3,2.5,1660,1458,3,1660,0,2014
8925100390,1.0425e+006,3,1.75,1900,9375,1,1330,570,1941
7010700292,543500,3,2.25,1270,2790,1,990,280,1970
9485951170,480000,4,2.25,3250,34293,2,3250,0,1983
5437820310,218000,3,1,960,9633,1,960,0,1982
0582000135,565000,2,1.75,1330,6000,1,960,370,1914
3204800370,426700,3,1.75,2080,7700,1,1600,480,1968
8832900550,650000,3,2.5,2690,11575,1,2130,560,1957
9550204515,542000,2,1,890,3060,1,770,120,1910
7199330390,415000,3,1.75,1070,8000,1,1070,0,1977
6131600060,214000,3,1,1200,8316,1,1200,0,1953
5379805460,245000,3,1.5,1360,8910,2,1360,0,1949
7212652180,314500,3,2,2050,13303,1,2050,0,1993
6379500640,1.12e+006,3,1.5,3000,5750,2,2000,1000,1924
4315700060,378000,2,2,1300,3850,1,800,500,1963
3329500060,305000,4,2.5,2250,9091,1,1340,910,1982
4140090320,595000,5,2.75,3740,6750,1,1980,1760,1978
9385200045,729500,3,2.5,1660,1091,3,1530,130,2015
7852180340,430000,3,2.5,2360,6699,2,2360,0,2003
1545804340,240000,3,1.75,1760,6500,1,1150,610,1987
2490200320,545000,3,1.75,1680,6200,1.5,1680,0,1916
2218000335,530000,3,1.75,1320,2500,1,870,450,1918
0922049078,157000,1,1,870,26326,1,870,0,1939
2586800270,425000,4,1,1260,7645,1.5,1260,0,1925
4338800370,220000,3,1,1000,6020,1,1000,0,1944
7214700350,521000,4,1.75,2020,36400,1,1550,470,1976
3226200105,325000,3,1,1920,6862,1,1120,800,1952
2324039036,597500,3,2,2150,5400,1.5,1380,770,1911
7849202231,337000,3,2.5,1470,3976,2,1470,0,1999
5196410260,1e+006,3,2.5,3180,10492,2,3180,0,1991
3760500116,3.07e+006,3,2.5,3930,55867,1,2330,1600,1957
2985800030,495000,3,1,990,6000,1,990,0,1943
0259900160,748000,4,3.5,2770,3330,2,1970,800,2001
0708000030,888000,3,1.5,1250,8710,1,1250,0,1953
0192460310,269900,3,1.75,1140,22267,1,1140,0,1986
9412200260,496500,4,2.5,2250,14440,1,1550,700,1967
1062100116,475000,3,2.5,1640,5097,2,1640,0,1969
6798100662,312000,3,1.5,1255,1374,3,1255,0,2004
1775920350,323000,3,1,1290,12231,1,1290,0,1976
2525500260,331000,3,1.75,1300,9079,1,1300,0,1986
6145600041,306000,3,1.5,1220,1086,3,1220,0,2007
3300701615,655000,4,2.5,2630,4000,3,2630,0,2002
5151600340,290000,3,1.5,1950,15954,1,1950,0,1959
7613700521,1.25e+006,4,3.25,3160,5000,2,2360,800,1965
2710600045,460000,3,1.75,1550,4708,1,860,690,1949
5101405124,435000,4,2.5,1700,6380,1,850,850,1940
6067910030,664000,4,2.75,2510,11880,1,1630,880,1978
1959701890,865000,4,1.75,1800,4180,2,1800,0,1921
1402200340,385000,3,1.75,1800,18000,1,1200,600,1968
3558900070,497000,3,2.25,1870,9315,1,1350,520,1975
7846700310,280000,2,1,1010,3000,1,1010,0,1925
3348401740,188000,2,1.5,1120,17487,1,1120,0,1924
3013300288,478500,3,1,2090,4755,1,1200,890,1969
7852070060,1.145e+006,4,3.5,4370,18361,2,4370,0,2001
5029450160,222000,3,2,1440,7187,1,970,470,1981
3526069070,799000,4,3,2580,209523,2,2580,0,1984
5104540240,609900,4,2.5,3190,7399,2,3190,0,2006
3438500486,413000,4,3.5,2380,5809,2,1750,630,1995
5102400105,400000,4,1,1420,4875,1.5,1420,0,1930
2346200030,802541,5,2.75,2990,6768,2,2990,0,2014
1321710030,320000,3,2.5,2680,7757,2,2680,0,1990
7853290030,507000,4,2.5,2730,7649,2,2730,0,2006
1566100400,387500,3,1,1220,8329,1,1220,0,1946
1775800800,396000,3,1,1500,12616,1,1500,0,1967
9133600075,373000,3,1.75,1830,11788,1,1430,400,1958
5450900060,1.4849e+006,5,2.5,4570,19252,2,4570,0,1965
1402600700,359900,4,2.25,2470,7698,2,2470,0,1983
8024200350,410000,2,1,800,4342,1,670,130,1927
3121500340,690000,4,2.5,2900,23488,2,2900,0,1992
7697870860,245000,3,2,1410,5760,1,1410,0,1985
7527200030,700000,5,2.5,2830,25958,1,1610,1220,1979
2013200390,268000,4,1.75,1680,9966,1,1100,580,1977
0766500030,225000,3,1.75,1760,26055,1,920,840,1979
6664000030,980000,4,2.25,2240,11034,2,2240,0,1976
9349900105,795000,2,1,1380,5000,1.5,1380,0,1905
1895000045,195000,2,1,820,5100,1,820,0,1953
6205500030,480000,4,2,2180,10575,1,1730,450,1950
7011200260,485000,4,2,1400,3600,1,1100,300,1900
0041000454,130000,2,1,880,9000,1,880,0,1928
7203600550,325000,2,1,1060,5703,1,1060,0,1946
9477200560,440000,3,1.75,1530,7245,1,1530,0,1984
4022907770,550000,4,1.75,2480,14782,1,1460,1020,1958
5231000060,310000,3,1.75,1490,7150,1,1490,0,1967
6055000310,530000,3,2.5,3660,39478,2,3260,400,1989
3216900060,390000,4,2.5,2340,8548,2,2340,0,1993
7967200060,243000,3,1.75,1450,12125,1,1450,0,1981
8077210350,639000,4,2.5,2210,9875,2,2210,0,1990
7203000640,215000,4,1,1130,7400,1,1130,0,1969
2988000070,405000,5,1.75,1550,10500,1,1100,450,1961
3832200070,250000,4,1.75,1710,7140,1,1010,700,1968
3670500710,405500,3,1.5,1010,8108,1,1010,0,1954
8820903380,452000,6,2.25,2660,13579,2,2660,0,1937
8820903380,730000,6,2.25,2660,13579,2,2660,0,1937
4233400400,267000,3,2,1300,9644,1,1300,0,1994
3793500550,289950,3,2.5,1670,6186,2,1670,0,2002
6431000270,565000,2,1,960,4080,1,960,0,1911
2225059214,1.578e+006,4,3.25,4670,51836,2,4670,0,1988
7694800270,636000,3,2.5,2140,2770,2,1770,370,2007
2171400197,350000,5,3,2520,5500,1,1550,970,2004
2473400340,320000,3,1.5,1650,9380,1,1130,520,1978
3530490070,210000,2,1.75,1440,5680,1,1440,0,1978
1932300075,245000,2,1,1050,5900,1,1050,0,1950
2525000510,328000,3,1.75,1470,7650,1,1130,340,1983
1853000510,985000,4,2.25,4230,37769,2,4230,0,1989
1742800060,501000,3,1.75,1970,7972,1,1370,600,1976
2723089104,315000,3,2.25,1540,17424,2,1540,0,1992
2619950350,403000,3,2.75,2090,8354,2,2090,0,2012
4021100045,550000,3,2,2380,17950,2,2110,270,1934
0731500200,347500,4,2.5,2156,3562,2,2156,0,2012
2591820310,365000,4,2.25,2070,8893,2,2070,0,1986
3626039299,588000,3,1,1910,8167,1,1270,640,1951
9346980140,605000,3,1.75,1920,7400,1,1260,660,1977
6613000140,1.3e+006,3,3.25,3400,5979,2,2290,1110,1937
8159610060,233000,3,2,1400,9177,1,1400,0,1974
7830800339,360000,4,2.5,2210,17715,2,2210,0,1997
1588600045,459000,2,1.75,1170,4887,1,1020,150,1929
0826069046,740000,3,2,2100,72745,1,2100,0,1995
1771000890,305000,3,1,1160,9750,1,1160,0,1967
3300701170,395000,3,1,1500,4000,1,900,600,1925
7340500270,560000,4,2.5,2940,6000,2,2940,0,2000
9277200111,650000,4,1.75,2010,5070,1,1300,710,1963
0293720140,449950,3,2.5,2170,4912,2,2170,0,2003
0579003610,517500,3,1.5,1430,5200,1,1250,180,1940
1138020200,435000,4,1.5,1510,6460,1,1070,440,1970
3432500200,329999,3,1,1150,6908,1,800,350,1952
1563102435,950000,3,1.75,2150,4200,1,1140,1010,1960
3959400710,447000,3,1,1370,6001,1,1230,140,1944
8682300890,699800,2,2.5,2380,6600,1,2380,0,2010
4385700765,850000,3,1.75,1370,3850,1,770,600,1911
5149300200,316500,3,1.75,1600,14250,1,1070,530,1979
9323600060,942500,5,3.5,3750,9612,1,2030,1720,1981
9273200140,1.31e+006,2,2.25,3950,3938,2,2910,1040,1991
9542300320,856600,4,2.25,2400,13430,1,2400,0,1964
0770000045,405600,5,1.5,2830,4000,2.5,2830,0,1918
6979900390,565000,4,2.5,2440,22594,2,2440,0,1996
6379500159,400000,3,2.25,1190,1149,2,1050,140,2008
0826079094,330000,3,2,1400,218252,1,1400,0,1997
8856940060,374950,4,2.75,2730,4683,2,2730,0,2005
2972300060,405300,3,2.75,2390,7939,1,1610,780,1983
3575200070,560000,3,2.25,2060,31400,2,2060,0,1984
8146100270,824000,4,2.25,2490,9864,1,1290,1200,1961
8648200030,260000,3,1.75,1100,10968,1,1100,0,1984
0208500160,760000,4,2.5,2430,6099,1,1470,960,1965
1196003428,405000,3,2.5,3170,12750,2,2360,810,1995
5104450990,429900,4,2.5,2640,8625,2,2640,0,1987
3343901234,341500,3,1.5,1130,7223,1,1130,0,1961
0226039214,465250,5,2,1940,7642,1.5,1940,0,1957
1623300160,450000,2,2,1100,3000,1.5,1100,0,1912
2205500575,390000,3,1,1200,10800,1,1200,0,1955
4040800810,420000,3,2.25,2000,8030,1,1000,1000,1963
2612000390,269950,3,2.5,1890,4838,2,1730,160,2002
3814400125,493000,4,2,1910,2874,1,1060,850,1910
7300400060,370000,4,2.5,2710,5880,2,2710,0,1998
1954700695,2.25e+006,5,4.25,4860,9453,1.5,3100,1760,1905
7230200340,305000,3,1,1250,23680,1,1250,0,1967
3191000240,400000,3,1.75,1590,8219,1.5,970,620,1938
1139000069,320000,3,1.5,1240,1221,2,1050,190,2009
5693500270,715000,4,1,2000,4800,2,2000,0,1911
0686500030,650000,6,2.75,3610,10003,1.5,3610,0,1966
8731901940,218000,5,1.75,1930,8040,1,1930,0,1966
2688100071,500000,2,1,1280,5400,1,1280,0,1964
2423069155,460000,4,2,2090,40419,1,2090,0,1984
2329500260,232500,3,1.5,1940,9887,1,1140,800,1969
2608300030,408200,3,2.5,1800,5761,2,1800,0,1990
1494300060,522000,3,1.75,1730,8400,1,1400,330,1980
7504101230,675000,4,2.5,2810,11120,2,2810,0,1982
8081020370,1.355e+006,4,3.5,3550,11000,1,2260,1290,1999
1446800511,249950,4,1,1330,7980,1.5,1330,0,1952
1623049062,210000,2,1,750,34133,1,750,0,1950
6145601000,429950,4,1,1760,7216,1,1090,670,1947
0205000520,737500,4,2.5,3200,36276,2,3200,0,1993
3885805935,710000,4,2,1740,9000,1,1740,0,1958
7852020640,470000,3,2.5,2100,4700,2,2100,0,1999
6838800140,1.1e+006,4,3.5,4270,40097,1,4270,0,1993
4083305445,650000,3,2,1340,2720,1.5,1340,0,1913
7855801610,1.216e+006,4,2.5,3190,8684,1,1680,1510,1967
7940700260,422120,3,2.5,1630,4534,2,1630,0,1987
8854100350,625000,5,2.5,2990,15085,2,2990,0,2007
4365200860,385200,4,1,1550,7740,1.5,1550,0,1954
3904980030,500000,3,2.25,1690,4964,2,1690,0,1989
7843500070,308000,4,2.25,1960,12243,2,1960,0,1989
6067900060,565000,3,2.75,2390,9966,1,1360,1030,1977
7202340960,581000,3,2.5,2600,4438,2,2600,0,2004
1786640070,361000,3,2,1950,8698,1,1950,0,1999
0259600260,345000,3,1,1250,7210,1,1250,0,1964
7234600903,419000,2,2.25,1180,1253,2,840,340,2008
4307350200,347000,3,2.5,1680,4308,2,1680,0,2004
3276930400,625000,4,2.25,2220,36085,2,2220,0,1989
4045100075,2.4e+006,4,4.25,4890,15188,2,3090,1800,1999
1421069208,379000,3,3.25,2660,17852,2.5,2660,0,2014
4057300200,310000,3,1.5,1150,3323,2,1150,0,1988
1922059135,250000,2,2,1130,5500,1,1130,0,1941
5014600240,682000,5,2.75,2760,5000,2,2760,0,2005
1565900070,246500,3,2,1430,8919,1,1430,0,1992
3121059033,325000,3,1,1490,57381,1.5,1490,0,1932
6799300270,310950,4,2.5,2030,4997,2,2030,0,2004
2021200370,1.1e+006,3,2,3010,5000,2,1890,1120,1931
0726049190,287500,3,1,1810,7200,1,1130,680,1954
0726049190,431000,3,1,1810,7200,1,1130,680,1954
4006000251,226000,3,1,970,5000,1,970,0,1968
3362400640,825000,3,1.75,2010,3090,1.5,1510,500,1926
1610000016,175000,4,1,1300,6030,1.5,1300,0,1947
7376300060,465750,3,1.5,1260,10350,1,1260,0,1959
7300200550,659000,4,2.25,2610,24931,2,2610,0,1983
2061100570,595000,3,1.75,1910,5753,1,1110,800,1941
8856890200,350000,3,2.25,1780,16290,2,1780,0,1987
8731951670,270000,4,2.25,1900,8600,1,1900,0,1975
4037200075,662500,6,2.25,2450,25600,1,1340,1110,1957
5066400483,249900,3,1.75,1380,14000,1,1380,0,1939
4167300310,324500,3,1.75,1920,11340,1,1230,690,1977
8682262400,430000,2,1.75,1350,4003,1,1350,0,2004
8682262400,419950,2,1.75,1350,4003,1,1350,0,2004
6777800160,285000,4,1.75,2510,7440,1,1290,1220,1962
1402950550,332000,4,2.5,2470,7780,2,2470,0,2002
2843200070,282000,4,1.75,1660,10725,1,960,700,1956
6450303785,320000,3,1,1340,5175,1,940,400,1987
9429500045,428750,3,1,1620,30736,1.5,1620,0,1911
1443300140,330000,3,2.25,2300,35287,2,2300,0,1977
0108000127,456500,4,3.5,2000,2309,3,2000,0,2008
1081300200,352000,3,2.25,1640,11050,1,1640,0,1972
8818900060,664000,4,2,1530,4080,1.5,1530,0,1912
3395050060,628000,3,1.75,4000,11894,1,2190,1810,1987
7197350070,512000,3,1.75,1610,12555,1,1080,530,1977
9510900270,254000,3,2,2070,9000,1,1450,620,1969
3905081070,535800,4,2.5,1900,5790,2,1900,0,1994
2322069114,287653,3,1,1050,16050,1,1050,0,1960
5637500070,438000,3,2.5,1520,1304,2,1180,340,2006
4164100160,450000,4,1.75,2390,23899,1,1750,640,1949
4136890260,327000,5,2.75,2400,8050,2,2400,0,1998
3056800160,370500,4,2.5,1790,6120,2,1790,0,2005
3654800200,265000,3,2.5,1720,6271,2,1720,0,1993
2296500036,450000,4,2.75,2980,13260,1,1800,1180,1979
0623069068,425000,3,1,1520,213444,1.5,1520,0,1988
1865820370,166600,3,1.75,1150,8690,1,1150,0,1977
1723049033,245000,1,0.75,380,15000,1,380,0,1963
2359300030,565000,3,1,910,5212,1,910,0,1951
6403310060,539900,3,1.75,1650,10150,1,1230,420,1976
1937300270,910000,3,3.5,2480,3200,2,2480,0,2010
4137050060,280000,4,2.5,2050,7416,2,2050,0,1990
2310000240,275000,3,2.25,1420,8549,2,1420,0,1989
3955900830,467000,3,2.5,3460,6590,2,3460,0,2001
8665050060,457500,3,2.5,1500,4445,2,1500,0,1996
3330500875,381156,2,1,1320,3090,1,1320,0,1908
3327020400,289999,5,2.5,2180,8240,1,1220,960,1977
1250700060,642450,3,1.75,1830,4160,1,1230,600,1919
4039300400,469950,3,2.25,1620,8701,1,1220,400,1962
6665800060,795000,3,2,2920,13650,1,1460,1460,1975
7504110030,785000,4,2.5,3300,10514,2,3300,0,1984
7805450810,860000,3,2.25,3060,12095,2,3060,0,1983
6306400140,1.095e+006,0,0,3064,4764,3.5,3064,0,1990
8802400416,147500,3,1,1530,8498,1,1530,0,1959
6204400270,390000,3,2,1910,11576,1,1410,500,1978
9536602080,229000,3,1,1020,8100,1,1020,0,1954
3826000070,185000,3,1,1150,8100,1,1150,0,1932
5101405335,414900,3,1.5,1260,9570,1,870,390,1941
2349300060,200000,4,2,1920,4822,1,920,1000,1914
7749500370,225000,4,2.25,1800,9350,1,1800,0,1969
2436701200,720000,3,1.75,2040,4000,2,1360,680,1924
7871500070,930000,4,2.5,2200,4000,2,1430,770,1908
3323500030,1.27e+006,5,2.5,3200,17204,1,2160,1040,1952
2110200036,700000,5,3.25,2400,3118,2,1780,620,1928
0510002519,466000,2,1.5,1140,1058,3,1140,0,2005
1387300070,374000,3,1.5,1330,10640,1,1330,0,1976
9465910070,480000,3,2.5,1940,10035,2,1940,0,1994
2324800070,740000,3,2.5,3000,25341,2,3000,0,1995
1962200435,1.01e+006,4,1,1820,5400,1.5,1820,0,1923
8562890700,395000,4,2.5,2910,5000,2,2910,0,2002
3298700946,340000,2,1,1090,6771,1,1090,0,1954
0880000189,209000,3,2,1230,1340,2,1020,210,2003
0643500030,431650,5,2.5,1710,7700,1.5,1710,0,1962
8566100200,980000,5,2.5,3160,11470,1,1780,1380,1971
4298100240,660000,3,2.5,2680,28243,2,2680,0,1993
3275780030,730000,4,2.25,2190,9009,2,1840,350,1977
8648220270,291500,3,1.75,1260,9600,1,1260,0,1988
1923000160,905000,4,3.5,2970,14486,2,2340,630,1997
7574910860,800000,4,2.5,2570,50308,1.5,2570,0,1993
2296500136,839900,4,3.5,3810,13592,1,2560,1250,2013
3278600710,200000,1,1.5,1010,1157,2,950,60,2007
2460700260,300000,3,2,1480,6698,1,1080,400,1979
3188100400,530000,3,1.75,1250,6041,1.5,1250,0,1942
9406520830,314950,3,2.25,1654,8479,2,1654,0,1995
3387900390,255000,3,1.75,1410,9315,1,1410,0,1960
1596600024,550000,5,2.75,2160,5720,1,1500,660,1950
7625701891,435000,3,1,1400,4800,1,700,700,1917
3224800075,234000,3,1.75,1420,8738,1,1420,0,1966
7526800200,615000,4,2.25,2500,10062,1,1600,900,1975
3329530200,205000,3,2,1410,8384,1,1410,0,1985
